"kommune","anlaegsbet","count","percentage_increase"
"Stevns","Bautasten",3,166.764604834862
"Stevns","Begravelse, uspec undergruppe",3,39.4138491157298
"Stevns","Begravelsesplads",1,55.9966881413325
"Stevns","Ben/Horn",1,710.903689085703
"Stevns","Borg/Voldsted",9,196.93573899106
"Stevns","Bosættelse, uspec undergruppe",85,141.842342806331
"Stevns","Brandgrav (uspecificeret type)",44,113.584162430703
"Stevns","Brandplet",1,29.9496951039288
"Stevns","Bro",5,147.138042850842
"Stevns","Brolægning",1,35.1774412045112
"Stevns","Brønd",9,82.4081002195437
"Stevns","Bygning",10,77.2610273021526
"Stevns","Bygningssten",1,195.539796253809
"Stevns","Dæmning (uspecificeret)",4,347.992240531943
"Stevns","Depotfund",8,153.607387085079
"Stevns","Dige (mark)",4,327.804375867389
"Stevns","Diverse anlæg og genstande, uspec undergruppe",30,186.799407365684
"Stevns","Dødehus",1,317.04868808537
"Stevns","Dyreben",3,103.089361274606
"Stevns","Dyrkningsspor",5,206.457950596457
"Stevns","Dysse eller jættestue",22,69.1128233374222
"Stevns","Enkeltfund",248,88.266204050513
"Stevns","Flinthuggeplads",3,1045.21225795752
"Stevns","Fyldskifte (uspecificeret)",4,205.034102553843
"Stevns","Gård",3,68.1669734958365
"Stevns","Genforeningssten",3,89.4938803530396
"Stevns","Glas",1,815.975507364078
"Stevns","Gravgenstand",43,145.025140651245
"Stevns","Gravrøse",14,209.397393077165
"Stevns","Grøft (afvanding)",7,146.781537169262
"Stevns","Grøft (skel)",2,99.4979601889517
"Stevns","Grube (uspecificeret funktion)",22,89.4636499922369
"Stevns","Grubehus",1,29.0863817451563
"Stevns","Hegn/gærde",5,58.3396042937529
"Stevns","Helleristning/billedsten",1,67.2497204027949
"Stevns","Herregårdsanlæg/Slot",3,199.53272410081
"Stevns","Højsagn",4,188.229851715838
"Stevns","Hulvej",5,60.7519862965755
"Stevns","Hus (evt. med stald)",60,97.4078116928195
"Stevns","Ildsted",1,21.6196923666131
"Stevns","Jordfæstegrav",114,321.374021677722
"Stevns","Kælderanlæg",1,94.6620286100879
"Stevns","Kirke",10,109.118934328693
"Stevns","Kirkegård",4,63.1314582518069
"Stevns","Kirkeinventar",1,749.535980862962
"Stevns","Kogegrube",17,60.9076890236342
"Stevns","Krigergrav",1,45.9612841250536
"Stevns","Kultanlæg",2,147.108344966878
"Stevns","Kultanlæg med palisader",2,1194.26757418311
"Stevns","Kulturlag",23,91.5951586024934
"Stevns","Kunstigt anlæg",2,239.051832122807
"Stevns","Landingsplads",2,458.39896929506
"Stevns","Langhøj",11,59.2688816798834
"Stevns","Latrin og toilet",1,461.139894408578
"Stevns","Ler",1,237.620249531353
"Stevns","Ligbrændingsplads",1,324.71961638407
"Stevns","Lystanlæg",5,804.810669933128
"Stevns","Marksystem",14,137.533187427852
"Stevns","Metal",5,179.390990186379
"Stevns","Mindesmærke",10,203.728951743103
"Stevns","Mølledæmning",1,106.297883603519
"Stevns","Møntfund",39,161.800833861547
"Stevns","Ødekirke",1,66.3811198860069
"Stevns","Ødekirkegård",1,133.432260369562
"Stevns","Pælerække (uspecificeret)",1,196.248141338207
"Stevns","Rettersted",1,74.2425634347655
"Stevns","Rundhøj",342,95.4600140360959
"Stevns","Sagnsten",1,105.410813748263
"Stevns","Skåltegn",3,42.5072867890748
"Stevns","Skanse",2,27.8504364423712
"Stevns","Skelet",7,172.029009608052
"Stevns","Skelsten (ejendom)",1,97.4958206969109
"Stevns","Skibsbro",1,271.557082743357
"Stevns","Stenbygget grav",16,138.787476730358
"Stevns","Stendyngegrav",1,289.990562542129
"Stevns","Stenkiste",8,74.492120764943
"Stevns","Stenlægning/Stensamling",7,177.075112318736
"Stevns","Stenrække",1,131.400642355383
"Stevns","Stensætning",2,53.8183316402483
"Stevns","Stolpehul m. uvis funktion",1,18.6465302249874
"Stevns","Tegl",1,63.5410252207478
"Stevns","Tekstil",2,177.233156014988
"Stevns","Trækul",1,315.032620386712
"Stevns","Tro og tradition, uspec undergruppe",3,173.183251939399
"Stevns","Urnegrav (stenomsat)",1,127.673854297538
"Stevns","Vandmølle",1,80.0755280794012
"Stevns","Vej",5,90.8729117462398
"Stevns","Vindmølle",1,49.7214618029692
"Stevns","Voldgrav",3,89.5023126649381
"Stevns","Votivfund",9,121.839907120426
"Stevns","Vrag",3,125.001468463757
"Stevns","Gravsten",0,0
"Stevns","Brandgrav i stenkiste",0,0
"Stevns","Markrøse",0,0
"Stevns","Runesten",0,0
"Stevns","Begivenhed",0,0
"Stevns","Jern",0,0
"Stevns","Urnegrav (uspecificeret type)",0,0
"Stevns","Husmandssted",0,0
"Stevns","Forsvarsvold",0,0
"Stevns","Værksted",0,0
"Stevns","Brandgrav i trækiste",0,0
"Stevns","Vejmærke",0,0
"Stevns","Skibssætning",0,0
"Stevns","Navnetræ",0,0
"Stevns","Stenlægning/stensamling",0,0
"Stevns","Sømærke",0,0
"Stevns","Moselig",0,0
"Stevns","Indskrift",0,0
"Stevns","Fiskebod",0,0
"Stevns","Skyttegrav",0,0
"Stevns","Kors",0,0
"Stevns","Skelsten (offentlig administration)",0,0
"Stevns","Tingsted",0,0
"Stevns","Varslingsstation",0,0
"Stevns","Stammekiste",0,0
"Stevns","Jættestue med bikammer",0,0
"Stevns","Vragdel",0,0
"Stevns","Skaldynge",0,0
"Stevns","Fiskedam",0,0
"Stevns","Dysse",0,0
"Stevns","Jættestue",0,0
"Stevns","Vadested",0,0
"Stevns","Klokkestabel/-tårn",0,0
"Stevns","Helligkilde",0,0
"Stevns","Plankekiste",0,0
"Stevns","Kildeanlæg",0,0
"Stevns","Båd-/skibsgrav",0,0
"Stevns","Køretøj",0,0
"Stevns","Vogndel",0,0
"Stevns","Brændsel",0,0
"Stevns","Befæstning",0,0
"Stevns","Urnebrandgrube",0,0
"Stevns","Skel (ejendom)",0,0
"Stevns","Klosteranlæg",0,0
"Stevns","Risvej",0,0
"Stevns","Kogegrubekompleks",0,0
"Stevns","Dige (kirkegård)",0,0
"Stevns","Kammergrav",0,0
"Stevns","Militærvæsen, uspec undergruppe",0,0
"Stevns","Lejrplads",0,0
"Stevns","Overvågningsanlæg",0,0
"Stevns","Vejkiste",0,0
"Stevns","Transport, uspec undergruppe",0,0
"Stevns","Kogestensrøse",0,0
"Stevns","Kalk",0,0
"Stevns","Indsamling-/jagtplads",0,0
"Stevns","Læder/skind",0,0
"Stevns","Levnedsmidler",0,0
"Stevns","Troldebakke",0,0
"Stevns","Kanal",0,0
"Stevns","Trædesten",0,0
"Stevns","Forsamlingsplads",0,0
"Stevns","Vandbeholder/Vandtårn",0,0
"Stevns","Fiskegård",0,0
"Stevns","Handel",0,0
"Stevns","Fangstgrube",0,0
"Stevns","Primær fødeerhverv, uspec undergruppe",0,0
"Stevns","Plankevej",0,0
"Stevns","Rådhus",0,0
"Stevns","Markhegn",0,0
"Stevns","Lade",0,0
"Stevns","Dyrefold",0,0
"Stevns","Keramik",0,0
"Stevns","Flintmine",0,0
"Stevns","Øvelsesområde",0,0
"Stevns","Luftværnsanlæg",0,0
"Stevns","Social og samfund, uspec undergruppe",0,0
"Stevns","Skole",0,0
"Stevns","Rituelle pløjespor",0,0
"Stevns","Fæstningsanlæg",0,0
"Stevns","Vejdæmning",0,0
"Stevns","Batteri",0,0
"Stevns","Udflyttergård",0,0
"Stevns","Sekundær subsistens/produktion, uspec undergruppe",0,0
"Stevns","Kapel",0,0
"Stevns","Kampplads",0,0
"Stevns","Dige (uspecificeret)",0,0
"Stevns","Ovnanlæg (uspecificeret)",0,0
"Stevns","Kirkelade",0,0
"Stevns","Beskyttelsesanlæg",0,0
"Stevns","Vandværk",0,0
"Stevns","Skel (uspecificeret)",0,0
"Stevns","Benhob",0,0
"Stevns","Grøft (kirkegård)",0,0
"Stevns","Tuegrav",0,0
"Stevns","Hjulspor",0,0
"Stevns","Fattiggård",0,0
"Stevns","Bådhus",0,0
"Stevns","Vildtbaneafmærkning",0,0
"Stevns","Skel (offentlig administration)",0,0
"Stevns","Bageovn",0,0
"Stevns","Hovedbygning",0,0
"Stevns","Tørv",0,0
"Stevns","Musling- og østersskaller",0,0
"Stevns","Dambrug",0,0
"Stevns","Kultanlæg med systemgrøfter",0,0
"Stevns","Kommunikationsanlæg",0,0
"Stevns","Fyr",0,0
"Stevns","Jordfæste på træunderlag",0,0
"Stevns","Mølledam",0,0
"Stevns","Vandfyldt grav",0,0
"Stevns","Dyregrav",0,0
"Stevns","Stenbrud",0,0
"Stevns","Fartøj",0,0
"Stevns","Kartoffelkule",0,0
"Stevns","Platform for hus eller gård",0,0
"Stevns","Modstandskampen",0,0
"Stevns","Have",0,0
"Stevns","Røse",0,0
"Stevns","Skelsten (uspecificeret)",0,0
"Stevns","Dræn",0,0
"Stevns","Staldbygning",0,0
"Stevns","Dige (skov)",0,0
"Stevns","Forrådshus",0,0
"Stevns","Sagntræ",0,0
"Stevns","Trævarer",0,0
"Stevns","Kampanlæg",0,0
"Stevns","Park",0,0
"Stevns","Led",0,0
"Stevns","Fortøjningspæl",0,0
"Stevns","Pesttjørn",0,0
"Stevns","Møllekanal",0,0
"Stevns","Dansehøj",0,0
"Stevns","Sejlspærring",0,0
"Stevns","Skovbrug",0,0
"Stevns","Hospital",0,0
"Stevns","Havn",0,0
"Stevns","Vandledning",0,0
"Stevns","Kildeblok",0,0
"Stevns","Milepæl/-sten",0,0
"Stevns","Anker",0,0
"Stevns","Drivvej",0,0
"Stevns","Vandingsanlæg",0,0
"Stevns","Embedsbolig",0,0
"Stevns","Stejleplads",0,0
"Stevns","Fiskeplads",0,0
"Stevns","Sten- og grenkast",0,0
"Stevns","Båd-/skibsværft",0,0
"Stevns","Hulbælte",0,0
"Stevns","Grus",0,0
"Stevns","Kirkestald",0,0
"Stevns","Præstegård",0,0
"Stevns","Kloak",0,0
"Stevns","Kystsikring",0,0
"Stevns","Sarkofag",0,0
"Stevns","Kro",0,0
"Stevns","Hørtørringsanlæg",0,0
"Stevns","Afløbsrende",0,0
"Stevns","Bolværk",0,0
"Stevns","Bom",0,0
"Stevns","Toldsted",0,0
"Stevns","Gravkapel",0,0
"Stevns","Sti",0,0
"Stevns","Milepælhøj",0,0
"Stevns","Dige (amt/sogn)",0,0
"Stevns","Industrianlæg",0,0
"Stevns","Kaserne",0,0
"Stevns","Saltudvinding",0,0
"Stevns","Pakhus",0,0
"Stevns","Gadekær",0,0
"Stevns","Bedding",0,0
"Stevns","Muret grav",0,0
"Stevns","Mole",0,0
"Stevns","Hestemølle",0,0
"Stevns","Dige (kystsikring)",0,0
"Stevns","Perlefremstilling",0,0
"Stevns","Dige (ejerlav)",0,0
"Stevns","Varmeanlæg",0,0
"Stevns","Fængsel",0,0
"Stevns","Sprøjtehus",0,0
"Stevns","Dige (herregård)",0,0
"Stevns","Skulptur",0,0
"Stevns","Teater",0,0
"Stevns","Jernbaneanlæg",0,0
"Stevns","Majtræ",0,0
"Stevns","Færgested",0,0
"Stevns","Gårdsplads",0,0
"Stevns","Spang",0,0
"Stevns","Luftfartøj",0,0
"Stevns","Søfort",0,0
"Stevns","Tovværk",0,0
"Stevns","Gartneri",0,0
"Stevns","Flådebase/-havn",0,0
"Stevns","Militærdepot",0,0
"Stevns","Fontæne",0,0
"Stevns","Rørledning",0,0
"Stevns","Kisteløs begravelse (jordfæste)",0,0
"Stevns","Stenhuggeri",0,0
"Stevns","Anlæg afventer klassifikation",0,0
"Stevns","Pinsebod",0,0
"Stevns","Stademærke",0,0
"Stevns","Jagthytte",0,0
"Stevns","Krypt",0,0
"Stevns","Brunkulsleje",0,0
"Stevns","Gangareal",0,0
"Stevns","Vandpumpe",0,0
"Stevns","Missionshus",0,0
"Stevns","Naturgas",0,0
"Stevns","Replica",0,0
"Stevns","Kommandoanlæg",0,0
"Stevns","Bådplads i vandkant/Kås",0,0
"Stevns","Korntørreovn",0,0
"Stevns","Kilometersten",0,0
"Stevns","Sejlløb",0,0
"Stevns","Dige (udskiftning)",0,0
"Stevns","Korntørreanlæg",0,0
"Stevns","Badehus",0,0
"Stevns","Arbejderbolig",0,0
"Stevns","Flyvestation",0,0
"Stevns","Kag",0,0
"Stevns","Papir",0,0
"Stevns","Domhus",0,0
"Stevns","Administrationsbygning",0,0
"Stevns","Tankanlæg",0,0
"Stevns","El-anlæg",0,0
"Stevns","Nødanlæg",0,0
"Stevns","Sportsanlæg",0,0
"Faxe","Affaldsgrube",38,125.470868041352
"Faxe","Baunehøj",1,102.290938823106
"Faxe","Begivenhed",1,532.277871611465
"Faxe","Borg/Voldsted",14,546.270795284986
"Faxe","Bosættelse, uspec undergruppe",38,113.075492082852
"Faxe","Brandgrav (uspecificeret type)",11,50.6355705842111
"Faxe","Brandplet",3,160.218100970104
"Faxe","Bro",8,419.800428226324
"Faxe","Brønd",5,81.6385564497307
"Faxe","Bygning",11,151.548304954186
"Faxe","Dæmning (uspecificeret)",1,155.134177874167
"Faxe","Depotfund",6,205.433509158851
"Faxe","Diverse anlæg og genstande, uspec undergruppe",10,111.033021674121
"Faxe","Dyreben",1,61.2760149841748
"Faxe","Dysse",14,403.536068625791
"Faxe","Dysse eller jættestue",30,168.056427913829
"Faxe","Enkeltfund",171,108.526750357656
"Faxe","Fiskedam",1,3786.13219768718
"Faxe","Forsvarsvold",1,193.36313753683
"Faxe","Gård",3,121.554749327533
"Faxe","Genforeningssten",13,691.533711278542
"Faxe","Gravgenstand",10,60.1412927834525
"Faxe","Gravrøse",5,133.355569629794
"Faxe","Grøft (afvanding)",2,74.7827285247257
"Faxe","Grøft (skel)",1,88.7119450162152
"Faxe","Grube (uspecificeret funktion)",9,65.2625983998291
"Faxe","Hegn/gærde",3,62.4184024502223
"Faxe","Helleristning/billedsten",1,119.919111656141
"Faxe","Helligkilde",3,493.203631239268
"Faxe","Herregårdsanlæg/Slot",1,118.60166791863
"Faxe","Højsagn",5,419.562276053574
"Faxe","Hovedbygning",1,416.246563119169
"Faxe","Hulvej",11,238.331300199769
"Faxe","Hus (evt. med stald)",23,66.5837562996471
"Faxe","Ildsted",3,115.656137483758
"Faxe","Jættestue",1,973.811100009733
"Faxe","Jern",2,79.9114372636243
"Faxe","Jordfæstegrav",24,120.646597278334
"Faxe","Kapel",1,229.623324524517
"Faxe","Kildeanlæg",1,126.73799284962
"Faxe","Kilometersten",2,25.8259211477677
"Faxe","Kirke",9,175.121934070019
"Faxe","Kirkegård",2,56.2877313524027
"Faxe","Klosteranlæg",1,218.293707512357
"Faxe","Kogegrube",27,172.498325695079
"Faxe","Kogegrubekompleks",3,506.119736965175
"Faxe","Kulturlag",7,49.70964281938
"Faxe","Kunstigt anlæg",1,213.13756530316
"Faxe","Lade",1,523.983403507227
"Faxe","Landingsplads",1,408.706510991454
"Faxe","Langhøj",25,240.199431899428
"Faxe","Ler",1,423.722345083923
"Faxe","Markrøse",1,115.406360028829
"Faxe","Marksystem",17,297.801110901721
"Faxe","Milepæl/-sten",6,158.569234483016
"Faxe","Mindesmærke",1,36.328768008758
"Faxe","Mølledæmning",6,1137.2967229882
"Faxe","Møntfund",2,14.7959911785693
"Faxe","Pælerække (uspecificeret)",1,349.947964578727
"Faxe","Rettersted",2,264.777376049931
"Faxe","Risvej",1,1577.86120854712
"Faxe","Rundhøj",139,69.1843886584232
"Faxe","Runesten",1,259.998512622182
"Faxe","Sagnsten",2,375.935277289786
"Faxe","Skåltegn",5,126.331035036958
"Faxe","Skanse",1,24.8313270107378
"Faxe","Skelet",4,175.291783585306
"Faxe","Skole",1,5239.79320749292
"Faxe","Skovbrug",1,979.561815638112
"Faxe","Stenbygget grav",10,154.677882105088
